pc_timestamp,label,tag,note,raw_line
1785236513.6741161,3,room2,3p all sitting,"CSI_DATA,103493,1a:00:00:00:00:00,-50,11,1,0,1,1,1,0,0,0,0,-99,0,11,2,311949516,0,47,1,384,0,""[0,0,0,0,0,0,0,0,0,0,0,0,-6,-8,-6,-8,-7,-8,-6,-8,-6,-8,-5,-8,-6,-7,-6,-8,-6,-7,-6,-7,-6,-7,-7,-6,-7,-6,-7,-6,-7,-6,-8,-6,-7,-5,-7,-5,-7,-5,-7,-5,-7,-6,-8,-5,-7,-5,-8,-5,-8,-5,-8,-5,0,0,-8,-5,-8,-6,-8,-6,-7,-5,-7,-5,-7,-6,-6,-6,-6,-6,-5,-6,-5,-6,-5,-6,-4,-6,-4,-6,-4,-6,-4,-6,-4,-6,-3,-5,-3,-5,-2,-5,-2,-4,-1,-4,-1,-4,-1,-4,-1,-4,0,-4,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33,-44,-34,-47,-35,-48,-32,-47,-34,-46,-34,-43,-34,-41,-31,-40,-31,-38,-32,-37,-35,-35,-35,-37,-38,-35,-35,-35,-35,-35,-40,-31,-40,-34,-40,-31,-40,-29,-44,-28,-44,-27,-40,-29,-41,-23,-41,-24,-40,-26,-43,-26,-43,-26,-48,-28,-42,-28,-44,-29,-42,-28,-39,-27,-43,-29,-43,-29,-43,-26,-40,-31,-38,-31,-40,-32,-38,-33,-33,-29,-32,-33,-31,-35,-27,-32,-26,-30,-25,-32,-23,-31,-20,-31,-18,-28,-13,-26,-15,-27,-13,-26,-14,-24,-12,-24,-8,-22,-8,-22,-4,-19,-4,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,-7,18,-8,19,-8,20,-6,22,-6,22,-2,25,-5,22,-4,27,-4,24,-1,27,0,26,0,26,0,26,0,24,-2,26,-2,29,-2,27,-2,24,-3,25,-3,25,-4,28,-6,25,-5,28,-5,28,-4,26,-7,29,-7,30,-10,29,-10,31,-13,28,-14,30,-17,32,-15,32,-21,33,-18,31,-21,33,-22,36,-23,35,-25,37,-25,39,-29,40,-28,39,-27,40,-31,40,-29,39,-30,43,-33,41,-37,40,-36,49,-36,45,-35,44,-35,47,-35,48,-35,49,-36,46,-40,48,-35,0,0]"""
1785236513.7107294,3,room2,3p all sitting,"CSI_DATA,103494,1a:00:00:00:00:00,-50,11,1,0,1,1,1,0,0,0,0,-99,0,11,2,311983544,0,47,1,384,0,""[0,0,0,0,0,0,0,0,0,0,0,0,8,3,9,3,8,1,9,2,8,2,8,2,8,1,8,1,8,1,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,-1,8,0,8,0,8,-1,8,-1,8,-2,9,-1,9,-1,0,0,8,-1,8,-1,9,0,8,-1,8,0,8,0,8,0,8,0,8,0,8,0,8,0,7,0,7,0,7,0,6,1,6,1,5,1,5,1,4,1,4,1,4,1,4,1,3,1,3,1,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,21,49,25,53,19,53,22,52,19,51,17,52,13,49,17,47,13,51,14,49,13,49,8,51,9,48,8,49,7,50,2,50,4,47,2,49,2,49,1,51,-1,47,0,49,-4,48,-4,48,-3,50,-4,46,-3,54,-8,50,-4,54,-6,50,-6,52,-3,50,-4,51,-4,48,-2,52,0,49,2,46,0,48,2,44,3,44,3,45,5,41,11,41,9,40,8,35,11,35,10,34,12,28,12,28,12,26,9,23,11,22,13,22,13,19,13,17,12,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15,13,-16,13,-16,9,-18,10,-18,11,-17,8,-22,10,-22,9,-24,8,-21,8,-22,9,-24,9,-21,9,-22,8,-23,9,-24,8,-23,10,-22,6,-21,12,-21,11,-21,13,-19,12,-21,13,-21,15,-19,13,-18,17,-20,17,-20,17,-20,19,-18,26,-14,22,-22,27,-19,26,-18,33,-19,32,-20,32,-20,33,-17,39,-20,38,-19,39,-17,40,-21,42,-20,46,-17,44,-18,46,-17,49,-20,48,-22,51,-18,53,-22,53,-20,53,-21,57,-23,57,-22,54,-24,61,-22,55,-21,58,0,0]"""
1785236513.7493453,3,room2,3p all sitting,"CSI_DATA,103495,1a:00:00:00:00:00,-49,11,1,0,1,1,1,0,0,0,0,-99,0,11,2,312018062,0,47,1,384,0,""[0,0,0,0,0,0,0,0,0,0,0,0,-3,11,-3,11,-2,11,-3,11,-2,11,-2,10,-2,10,-2,10,-1,10,-1,10,-1,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,9,0,10,0,10,0,10,0,10,1,10,0,11,0,11,0,0,0,10,0,11,0,11,0,10,0,10,0,10,0,10,0,10,0,10,0,9,0,10,0,9,0,9,-1,8,-1,8,-1,8,-2,7,-2,6,-2,6,-2,5,-3,5,-2,5,-2,4,-2,4,-2,3,-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15,61,-15,63,-11,66,-12,63,-15,60,-13,59,-11,62,-10,59,-6,59,-5,55,-7,55,-6,55,-4,59,-1,55,-1,55,3,56,1,58,5,56,4,53,6,55,7,55,7,54,12,54,8,53,7,52,10,59,10,56,15,58,11,58,15,62,13,57,11,57,12,60,12,56,11,58,7,55,7,58,4,56,4,60,1,53,0,55,0,55,-2,52,0,48,-4,48,-5,44,-6,45,-8,44,-9,36,-11,35,-13,34,-14,30,-12,33,-13,30,-13,26,-12,23,-15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19,-12,-16,-16,-18,-19,-17,-21,-15,-21,-12,-18,-16,-22,-11,-21,-12,-23,-16,-22,-14,-24,-15,-21,-15,-24,-12,-22,-13,-22,-13,-22,-14,-22,-13,-22,-13,-21,-14,-22,-15,-22,-12,-22,-17,-20,-15,-20,-20,-20,-23,-21,-22,-16,-26,-18,-25,-19,-27,-17,-30,-14,-28,-17,-33,-20,-33,-16,-35,-20,-34,-20,-38,-13,-44,-13,-41,-13,-46,-11,-46,-13,-50,-11,-48,-14,-55,-13,-52,-11,-61,-18,-57,-15,-60,-13,-64,-17,-64,-19,-63,-13,-67,-11,-64,-16,-65,-16,-67,-14,-67,-16,-68,-20,0,0]"""
1785236513.7921681,3,room2,3p all sitting,"CSI_DATA,103496,1a:00:00:00:00:00,-48,11,1,0,1,1,1,0,0,0,0,-99,0,11,2,312051538,0,47,1,384,0,""[0,0,0,0,0,0,0,0,0,0,0,0,-4,-13,-5,-13,-5,-12,-5,-13,-5,-12,-5,-12,-5,-12,-5,-11,-5,-11,-6,-10,-6,-11,-7,-10,-7,-10,-7,-10,-7,-10,-7,-10,-8,-10,-7,-9,-8,-9,-8,-10,-8,-9,-8,-9,-8,-9,-9,-9,-9,-9,-9,-10,0,0,-9,-9,-9,-10,-9,-10,-9,-9,-8,-10,-8,-10,-7,-10,-7,-11,-7,-10,-6,-10,-7,-11,-6,-10,-6,-10,-5,-10,-4,-10,-4,-10,-4,-9,-3,-9,-3,-9,-2,-8,-2,-8,-2,-7,-1,-7,-1,-7,-1,-7,-1,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21,-68,-17,-65,-27,-68,-21,-67,-24,-63,-26,-61,-26,-58,-25,-61,-27,-54,-27,-59,-27,-59,-29,-54,-28,-54,-30,-49,-32,-51,-36,-48,-36,-54,-36,-50,-34,-48,-38,-47,-41,-50,-38,-45,-42,-44,-43,-46,-40,-44,-43,-45,-43,-42,-49,-48,-45,-44,-49,-49,-43,-44,-48,-46,-42,-47,-44,-48,-45,-45,-41,-49,-43,-49,-42,-50,-40,-49,-36,-50,-35,-45,-35,-50,-29,-52,-31,-49,-27,-50,-26,-48,-24,-47,-20,-43,-16,-42,-17,-41,-16,-39,-13,-41,-12,-35,-9,-35,-7,-35,-4,-31,-2,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,8,20,8,24,9,24,12,22,12,23,12,21,11,25,11,23,14,23,16,24,13,28,18,24,17,22,17,23,15,24,16,28,18,21,16,23,15,24,14,23,11,25,13,24,12,25,10,27,11,26,6,26,8,31,7,29,9,33,4,30,-1,35,2,37,0,34,-2,40,-2,39,-5,41,-6,43,-6,43,-9,46,-13,45,-12,50,-15,53,-12,53,-18,52,-15,55,-20,57,-20,56,-20,57,-21,57,-19,63,-22,64,-22,68,-21,66,-21,65,-26,69,-27,68,-25,0,0]"""
1785236513.8297071,3,room2,3p all sitting,"CSI_DATA,103497,1a:00:00:00:00:00,-48,11,1,0,1,1,1,0,0,0,0,-99,0,11,2,312085538,0,47,1,384,0,""[0,0,0,0,0,0,0,0,0,0,0,0,12,2,12,2,13,1,12,1,12,1,11,1,11,1,11,1,11,0,11,-1,11,-1,11,-1,11,-2,11,-2,11,-1,12,-2,11,-3,11,-3,11,-3,11,-3,11,-2,11,-3,11,-3,11,-4,12,-4,12,-4,0,0,12,-4,12,-4,12,-4,12,-4,12,-3,12,-2,12,-2,12,-2,11,-2,12,-1,12,-2,11,-1,10,-1,10,0,10,0,10,0,10,0,9,1,8,1,8,1,7,2,7,2,7,2,6,2,6,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2,68,1,72,0,70,-2,68,-2,66,-7,63,-8,66,-6,63,-7,67,-7,59,-11,62,-13,62,-14,60,-12,64,-13,61,-19,63,-19,60,-19,58,-20,56,-23,58,-27,57,-25,56,-29,57,-27,55,-29,58,-29,58,-30,59,-33,57,-29,61,-32,57,-32,63,-34,57,-31,61,-35,56,-33,62,-28,58,-26,58,-28,61,-25,57,-24,60,-22,58,-19,57,-15,58,-18,55,-15,53,-12,52,-10,49,-9,49,-6,45,-5,44,-5,44,0,41,0,36,2,37,4,36,6,32,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17,15,-19,15,-22,16,-20,14,-20,14,-24,13,-24,13,-23,14,-27,14,-24,14,-26,15,-26,16,-27,12,-24,14,-27,10,-26,12,-25,13,-25,10,-24,12,-23,14,-23,9,-22,13,-21,14,-23,14,-18,16,-20,21,-17,19,-16,21,-17,22,-16,24,-12,25,-13,28,-13,28,-8,32,-11,34,-10,35,-9,35,-6,42,-6,39,-5,44,-6,45,-5,45,-6,48,0,50,-1,50,-3,61,-3,57,-1,59,1,62,0,60,0,66,1,64,-3,69,-1,62,2,70,-2,72,-1,70,0,0]"""
1785236513.8678157,3,room2,3p all sitting,"CSI_DATA,103498,1a:00:00:00:00:00,-48,11,1,0,1,1,1,0,0,0,0,-99,0,11,2,312120490,0,47,1,384,0,""[0,0,0,0,0,0,0,0,0,0,0,0,9,-6,9,-6,9,-7,9,-7,8,-6,8,-6,8,-7,7,-7,7,-7,6,-7,7,-8,6,-8,6,-8,6,-8,6,-8,6,-9,5,-9,5,-8,5,-9,5,-9,5,-9,5,-10,4,-9,4,-10,4,-10,5,-11,0,0,4,-10,5,-10,6,-11,5,-10,6,-10,5,-10,6,-10,6,-9,6,-9,6,-9,6,-9,6,-8,6,-8,6,-7,6,-7,7,-6,6,-6,6,-5,6,-5,5,-4,6,-4,5,-3,5,-3,5,-3,5,-2,5,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,-15,59,-19,60,-24,63,-17,63,-22,56,-22,59,-22,56,-22,53,-24,54,-26,52,-29,53,-30,50,-29,49,-31,47,-28,46,-38,50,-36,46,-39,45,-36,46,-37,49,-40,46,-36,43,-44,44,-41,44,-41,46,-44,41,-47,40,-50,40,-47,43,-52,40,-49,42,-50,43,-46,46,-50,40,-48,46,-44,50,-43,50,-42,49,-40,49,-39,48,-39,49,-37,50,-35,49,-33,49,-31,46,-24,47,-25,45,-24,41,-20,46,-21,43,-14,41,-16,38,-13,38,-11,35,-10,35,-2,34,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,16,-16,16,-16,19,-18,16,-16,15,-17,16,-21,17,-18,15,-22,17,-22,15,-18,16,-22,16,-23,17,-19,16,-17,16,-24,13,-23,15,-22,13,-16,13,-16,16,-13,14,-17,13,-15,15,-13,18,-13,16,-10,19,-12,17,-10,21,-6,20,-8,27,-3,24,-5,28,-2,28,0,31,0,31,0,34,3,33,3,35,9,40,9,40,8,39,8,42,9,46,12,46,9,44,17,47,14,47,16,50,15,55,17,52,19,54,20,58,20,61,18,57,21,62,18,65,20,62,0,0]"""
1785236513.908075,3,room2,3p all sitting,"CSI_DATA,103499,1a:00:00:00:00:00,-48,11,1,0,1,1,1,0,0,0,0,-99,0,11,2,312153517,0,47,1,384,0,""[0,0,0,0,0,0,0,0,0,0,0,0,-7,-9,-7,-9,-7,-9,-7,-9,-7,-8,-7,-8,-7,-8,-8,-7,-7,-7,-8,-6,-8,-7,-8,-7,-9,-6,-9,-6,-9,-6,-9,-6,-9,-5,-9,-5,-10,-5,-10,-5,-9,-5,-10,-5,-10,-5,-11,-4,-11,-5,-11,-5,0,0,-11,-5,-11,-5,-11,-5,-11,-5,-11,-6,-11,-6,-10,-6,-10,-6,-10,-6,-9,-7,-10,-7,-8,-6,-8,-6,-8,-7,-7,-7,-7,-7,-7,-7,-6,-7,-5,-7,-5,-6,-4,-7,-4,-6,-4,-6,-3,-6,-3,-6,-2,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42,-45,-39,-50,-46,-48,-41,-43,-45,-46,-43,-44,-46,-40,-43,-41,-45,-37,-47,-37,-46,-33,-44,-33,-49,-33,-48,-33,-46,-33,-51,-28,-52,-30,-50,-26,-50,-27,-50,-23,-58,-20,-51,-20,-58,-17,-55,-18,-53,-18,-58,-18,-58,-17,-61,-16,-59,-17,-63,-19,-62,-20,-64,-17,-61,-17,-66,-18,-64,-19,-62,-20,-60,-22,-60,-22,-61,-26,-55,-23,-59,-25,-58,-27,-50,-29,-51,-27,-49,-31,-48,-31,-46,-28,-45,-28,-38,-28,-37,-29,-34,-30,-33,-29,-32,-29,-26,-29,-30,-28,-22,-29,-19,-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,23,7,22,8,24,9,24,11,21,13,23,10,22,13,23,12,22,14,25,14,25,16,26,16,20,15,21,16,23,17,25,18,22,14,17,14,19,13,16,12,19,8,21,11,21,8,21,7,21,6,20,4,22,3,22,0,23,0,22,-4,24,-3,22,-6,26,-7,30,-7,29,-10,31,-14,28,-14,31,-17,33,-20,31,-21,32,-20,34,-26,37,-27,36,-28,39,-32,40,-32,38,-33,41,-36,43,-37,43,-38,45,-40,44,-38,45,-37,46,-40,47,-43,48,-45,0,0]"""
1785236513.943779,3,room2,3p all sitting,"CSI_DATA,103500,1a:00:00:00:00:00,-48,11,1,0,1,1,1,0,0,0,0,-99,0,11,2,312187586,0,47,1,384,0,""[0,0,0,0,0,0,0,0,0,0,0,0,4,10,4,9,5,10,4,9,4,9,4,8,5,8,4,8,5,8,5,7,6,7,6,7,6,7,6,7,6,7,7,7,7,6,7,6,8,5,7,6,7,6,8,6,8,6,9,5,9,5,9,6,0,0,9,5,9,6,9,6,9,6,8,6,9,7,8,7,8,7,8,7,8,7,8,7,7,7,7,7,6,7,5,7,5,7,5,7,4,6,3,7,3,6,2,6,2,6,2,6,2,6,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,51,35,55,37,50,34,54,35,50,37,49,36,47,40,43,38,45,39,42,37,39,40,39,43,39,38,37,42,32,45,32,48,32,49,31,46,32,49,28,53,27,50,26,55,23,52,22,49,22,54,26,54,21,58,22,57,24,60,24,58,21,60,23,58,25,61,24,62,23,58,30,54,28,59,32,55,32,52,30,53,34,52,30,49,32,50,30,47,34,43,32,42,33,41,32,34,34,33,35,29,34,28,35,27,31,25,32,22,32,20,29,15,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28,-7,-25,-10,-26,-13,-27,-14,-25,-13,-27,-12,-26,-18,-26,-17,-25,-16,-25,-22,-27,-17,-30,-18,-28,-21,-26,-22,-25,-22,-24,-24,-26,-20,-21,-20,-22,-17,-25,-18,-23,-18,-22,-18,-24,-15,-23,-12,-24,-12,-28,-10,-25,-10,-25,-8,-24,-5,-27,-4,-25,-1,-30,0,-30,0,-32,2,-32,2,-33,8,-35,10,-34,13,-34,11,-34,17,-38,15,-38,19,-40,21,-43,24,-41,21,-45,20,-44,24,-46,27,-46,30,-50,28,-46,30,-49,38,-55,31,-50,33,-52,36,-57,35,-52,35,0,0]"""
1785236513.9788816,3,room2,3p all sitting,"CSI_DATA,103501,1a:00:00:00:00:00,-48,11,1,0,1,1,1,0,0,0,0,-99,0,11,2,312222847,0,47,1,384,0,""[0,0,0,0,0,0,0,0,0,0,0,0,6,8,6,9,7,7,7,8,6,7,6,7,6,7,6,7,6,6,7,5,7,6,8,5,8,5,8,5,8,5,8,4,8,4,8,4,9,3,9,3,9,4,10,3,9,3,10,2,10,3,10,3,0,0,10,3,10,3,11,3,10,3,10,3,10,4,10,4,10,4,9,4,9,4,9,5,8,4,8,4,8,5,7,5,7,5,6,5,6,5,5,5,5,5,4,5,4,4,3,5,3,5,3,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,53,33,53,40,52,39,50,36,44,41,50,38,43,40,45,40,38,43,41,38,36,44,36,44,37,44,34,45,34,47,33,51,34,47,27,49,28,48,25,58,26,50,25,55,19,53,19,53,19,56,19,54,18,62,18,58,18,61,19,60,17,63,18,58,20,60,19,56,17,60,25,59,24,61,19,59,24,55,24,54,25,53,31,52,29,49,29,49,32,43,31,45,31,40,30,37,31,36,29,34,28,34,29,28,28,28,26,26,31,22,27,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27,-5,-31,-8,-26,-9,-30,-13,-27,-11,-28,-13,-29,-13,-28,-14,-28,-16,-27,-17,-30,-20,-28,-20,-32,-15,-29,-17,-27,-19,-22,-18,-30,-19,-24,-19,-25,-16,-27,-19,-27,-14,-26,-16,-27,-11,-25,-13,-25,-10,-25,-8,-28,-7,-29,-6,-26,-2,-29,-3,-29,0,-32,1,-31,4,-32,9,-35,6,-34,6,-35,8,-36,13,-35,15,-39,16,-40,16,-40,20,-44,22,-41,23,-43,24,-43,31,-43,32,-47,34,-47,31,-49,32,-50,34,-51,38,-52,36,-48,37,-55,39,-60,38,-57,37,0,0]"""
1785236514.0197856,3,room2,3p all sitting,"CSI_DATA,103502,1a:00:00:00:00:00,-49,11,1,0,1,1,1,0,0,0,0,-99,0,11,2,312255513,0,47,1,384,0,""[0,0,0,0,0,0,0,0,0,0,0,0,-12,-2,-12,-1,-12,0,-12,-1,-11,0,-11,-1,-11,0,-11,0,-11,0,-11,0,-11,0,-11,0,-10,0,-11,0,-10,0,-11,1,-10,2,-10,1,-10,2,-10,2,-10,1,-10,2,-10,2,-10,3,-11,3,-11,3,0,0,-11,3,-11,3,-11,3,-11,4,-11,3,-11,3,-11,2,-11,2,-11,2,-11,1,-11,1,-10,1,-10,1,-10,0,-10,0,-10,0,-10,0,-9,0,-9,0,-8,0,-8,0,-8,0,-7,-1,-7,-1,-7,-1,-6,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68,14,-62,9,-70,18,-67,13,-57,13,-63,13,-58,16,-62,18,-56,18,-59,21,-55,21,-52,21,-56,22,-51,27,-53,21,-50,28,-53,31,-47,28,-45,28,-48,31,-46,36,-43,32,-43,39,-41,35,-45,34,-42,37,-42,38,-48,43,-43,41,-48,43,-42,41,-48,41,-45,42,-47,45,-41,43,-52,41,-49,39,-47,37,-50,37,-47,34,-49,34,-52,38,-50,28,-48,29,-49,28,-50,25,-48,23,-50,16,-46,18,-43,14,-45,12,-44,11,-40,7,-36,7,-37,4,-34,5,-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-24,12,-25,14,-23,16,-27,14,-24,19,-27,19,-24,20,-21,20,-23,21,-22,24,-21,24,-27,22,-23,21,-22,22,-23,19,-21,21,-25,21,-19,19,-21,23,-22,22,-22,18,-22,16,-20,13,-25,13,-24,15,-27,12,-24,13,-27,8,-25,7,-32,4,-28,5,-34,5,-32,1,-34,0,-35,1,-36,-1,-36,0,-43,0,-43,-4,-43,-7,-45,-7,-48,-10,-52,-9,-50,-8,-55,-13,-52,-10,-57,-15,-59,-11,-57,-15,-58,-12,-60,-15,-62,-10,-66,-12,-62,-15,-69,-15,-71,-12,-68,0,0]"""
