pc_timestamp,label,tag,note,raw_line
1785234776.2885141,0,room2,empty f,"CSI_DATA,52394,1a:00:00:00:00:00,-48,11,1,0,1,1,1,0,0,0,0,-97,0,11,2,396870,0,47,1,384,0,""[0,0,0,0,0,0,0,0,0,0,0,0,-2,-10,-2,-10,-3,-10,-3,-10,-3,-10,-3,-9,-3,-9,-3,-9,-3,-9,-4,-9,-4,-9,-4,-9,-4,-9,-4,-9,-4,-8,-5,-9,-5,-8,-4,-8,-5,-8,-5,-8,-4,-8,-5,-8,-4,-8,-5,-8,-5,-8,-5,-8,0,0,-5,-8,-5,-8,-5,-8,-5,-8,-5,-8,-5,-8,-5,-8,-4,-8,-4,-7,-4,-8,-4,-8,-4,-8,-4,-7,-4,-7,-3,-7,-3,-7,-3,-8,-3,-7,-2,-7,-2,-7,-2,-7,-2,-7,-1,-7,-1,-7,-1,-7,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15,-54,-14,-53,-19,-53,-19,-51,-11,-44,-10,-43,-14,-44,-13,-43,-13,-42,-14,-41,-15,-41,-14,-39,-16,-39,-16,-39,-16,-39,-20,-37,-19,-39,-18,-37,-17,-36,-20,-36,-21,-36,-20,-35,-22,-32,-21,-33,-19,-33,-21,-34,-21,-33,-24,-33,-22,-33,-23,-33,-32,-34,-22,-32,-24,-32,-23,-32,-23,-32,-22,-32,-21,-32,-22,-32,-20,-33,-19,-30,-19,-32,-19,-33,-17,-31,-17,-31,-16,-31,-16,-32,-14,-31,-14,-32,-12,-30,-10,-30,-11,-30,-9,-29,-8,-29,-6,-29,-5,-30,-4,-28,-1,-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,-15,22,-13,24,-13,27,-12,28,-12,28,-11,29,-11,30,-11,33,-12,33,-10,37,-10,39,-12,41,-12,42,-9,43,-7,46,-7,46,-8,47,-5,47,-5,50,-3,50,0,53,0,51,3,54,4,54,4,55,4,63,-1,54,6,54,6,55,6,52,4,54,6,53,7,52,6,53,7,50,6,51,5,55,4,50,3,51,2,51,4,53,2,51,2,54,2,51,1,50,3,49,1,49,1,49,-2,50,-2,50,-3,49,-4,48,-3,57,-12,56,-15,55,-15,56,-15,0,0]"""
1785234776.3214307,0,room2,empty f,"CSI_DATA,52395,1a:00:00:00:00:00,-49,11,1,0,1,1,1,0,0,0,0,-97,0,11,2,430879,0,47,1,384,0,""[0,0,0,0,0,0,0,0,0,0,0,0,-5,-9,-6,-10,-4,-10,-4,-10,-7,-9,-7,-8,-3,-10,-7,-7,-3,-11,-7,-5,-6,-5,-6,-5,-6,-5,-5,-5,-5,-6,-7,-9,-7,-8,-5,-6,-6,-6,-6,-8,-5,-5,-6,-9,-5,-4,-6,-4,-5,-4,-4,-5,0,0,-4,-6,-9,-6,-9,-5,-4,-7,-4,-8,-7,-4,-6,-8,-6,-4,-6,-7,-5,-5,-5,-5,-4,-5,-4,-6,-4,-6,-6,-6,-6,-5,-4,-7,-4,-8,-4,-5,-4,-8,-3,-5,-4,-8,-2,-5,-2,-6,-1,-6,-1,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,-53,-8,-55,-12,-52,-10,-52,-16,-42,-15,-42,-15,-44,-13,-43,-18,-40,-20,-39,-13,-42,-21,-35,-13,-44,-21,-31,-20,-32,-21,-31,-19,-32,-19,-31,-17,-31,-23,-38,-23,-36,-19,-31,-22,-29,-22,-34,-20,-28,-22,-35,-20,-26,-22,-25,-20,-26,-19,-27,-22,-35,-18,-28,-28,-29,-28,-27,-19,-29,-19,-31,-24,-24,-22,-32,-22,-25,-21,-29,-19,-26,-19,-27,-17,-26,-17,-27,-16,-27,-20,-27,-19,-27,-14,-31,-12,-30,-16,-25,-13,-30,-11,-25,-12,-31,-7,-26,-5,-27,-4,-26,0,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,-18,22,-18,26,-18,29,-17,27,-20,27,-19,36,-14,27,-17,44,-15,29,-15,32,-13,35,-13,38,-11,41,-8,44,-7,51,-17,52,-15,51,-7,50,-8,57,-6,52,-4,62,-5,51,1,52,3,54,5,56,9,64,11,57,11,55,-4,55,-3,58,6,60,8,52,3,57,3,53,5,54,3,55,4,56,2,52,0,53,0,51,1,55,1,55,2,53,7,51,12,32,-4,42,-15,52,-7,50,-7,49,-7,48,-8,48,-9,48,-6,57,-4,58,-7,56,-7,56,-4,0,0]"""
1785234776.3516455,0,room2,empty f,"CSI_DATA,52396,1a:00:00:00:00:00,-50,11,1,0,1,1,1,0,0,0,0,-97,0,11,2,464878,0,47,1,384,0,""[0,0,0,0,0,0,0,0,0,0,0,0,9,1,8,1,9,0,9,0,8,0,8,0,8,0,8,0,8,-1,8,-1,8,-1,8,-1,8,-1,8,-2,7,-1,8,-2,7,-2,7,-2,7,-2,7,-2,7,-2,7,-3,7,-2,7,-3,7,-3,7,-3,0,0,7,-3,7,-3,7,-3,7,-3,7,-3,7,-3,7,-3,7,-2,7,-3,7,-3,7,-3,7,-2,7,-2,7,-2,7,-2,7,-2,7,-2,6,-1,6,-1,6,-1,6,0,6,0,6,0,6,0,6,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,3,47,4,50,-1,49,0,40,5,39,3,39,1,41,2,39,1,39,0,39,-1,37,-1,38,-2,38,-3,37,-3,36,-5,38,-4,36,-6,35,-5,35,-7,35,-8,34,-8,33,-9,34,-9,33,-7,33,-9,32,-8,35,-12,33,-11,34,-11,35,-14,33,-12,32,-12,33,-13,31,-13,33,-12,33,-11,33,-11,33,-9,32,-10,33,-9,33,-10,32,-8,32,-8,32,-8,32,-6,32,-6,31,-4,31,-3,31,-2,29,0,30,2,28,1,27,4,28,4,26,6,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,29,8,31,9,33,7,36,5,36,3,38,2,39,-1,39,1,43,-1,43,-3,46,-3,49,-5,50,-6,51,-9,51,-11,54,-11,55,-16,53,-16,53,-20,55,-21,53,-23,55,-26,53,-26,55,-28,54,-28,55,-25,64,-29,53,-29,50,-29,52,-26,48,-29,50,-30,47,-28,47,-31,47,-27,45,-29,45,-29,49,-27,46,-25,46,-26,46,-24,46,-24,46,-23,47,-24,44,-21,43,-20,43,-23,43,-19,44,-19,43,-17,44,-17,43,-18,44,-14,48,-9,52,-11,53,-10,49,0,0]"""
1785234776.38722,0,room2,empty f,"CSI_DATA,52397,1a:00:00:00:00:00,-49,11,1,0,1,1,1,0,0,0,0,-97,0,11,2,498888,0,47,1,384,0,""[0,0,0,0,0,0,0,0,0,0,0,0,-7,5,-7,6,-6,6,-7,6,-6,6,-6,6,-6,6,-6,6,-6,6,-5,6,-6,6,-5,6,-5,6,-5,6,-5,6,-5,6,-4,7,-4,6,-4,7,-4,6,-4,6,-4,6,-4,6,-3,7,-4,7,-4,7,0,0,-3,7,-4,7,-3,7,-3,7,-3,7,-4,7,-4,7,-4,7,-4,7,-4,6,-4,7,-4,6,-4,6,-4,6,-5,5,-5,6,-5,5,-5,5,-5,5,-5,4,-5,4,-5,4,-5,4,-5,3,-6,3,-6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49,6,-47,5,-46,9,-46,10,-34,17,-35,18,-33,19,-35,20,-33,19,-31,20,-31,20,-30,20,-32,20,-28,21,-28,22,-28,23,-29,23,-27,23,-27,24,-26,23,-26,25,-24,22,-23,25,-24,24,-24,24,-24,26,-21,24,-21,26,-22,27,-22,28,-31,26,-21,29,-22,27,-22,28,-19,26,-22,26,-22,26,-22,27,-23,26,-23,26,-23,25,-23,26,-23,24,-24,24,-24,24,-25,21,-25,21,-24,20,-25,18,-25,17,-26,16,-27,15,-26,13,-26,12,-26,10,-25,9,-27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24,-22,-23,-26,-24,-28,-25,-31,-21,-32,-21,-32,-20,-33,-20,-37,-20,-40,-20,-39,-20,-42,-22,-44,-20,-47,-18,-49,-16,-51,-14,-53,-15,-56,-11,-52,-9,-54,-8,-56,-7,-58,-3,-59,-3,-56,-2,-59,-2,-60,-3,-61,16,-67,1,-58,4,-56,3,-59,1,-52,4,-55,3,-54,3,-53,4,-54,3,-51,2,-49,0,-52,-1,-50,-2,-51,-1,-51,0,-48,0,-51,-4,-48,-3,-45,-4,-48,-4,-44,-5,-46,-6,-45,-7,-43,-9,-42,-10,-42,-9,-42,-1,-47,-2,-51,-4,-51,-3,-50,0,0]"""
1785234776.4223335,0,room2,empty f,"CSI_DATA,52398,1a:00:00:00:00:00,-49,11,1,0,1,1,1,0,0,0,0,-97,0,11,2,532870,0,47,1,384,0,""[0,0,0,0,0,0,0,0,0,0,0,0,-9,-4,-9,-4,-10,-3,-10,-3,-9,-3,-10,-3,-9,-3,-9,-3,-9,-3,-9,-2,-9,-2,-10,-1,-10,-1,-9,-1,-9,-1,-9,-1,-9,-1,-9,0,-9,0,-9,0,-9,-1,-9,0,-8,0,-9,1,-9,1,-9,1,0,0,-9,1,-9,1,-10,1,-9,1,-9,1,-9,0,-9,0,-9,0,-9,0,-9,0,-9,0,-9,0,-9,0,-9,0,-8,-1,-9,-1,-8,-1,-8,-1,-8,-2,-8,-2,-8,-2,-7,-2,-7,-2,-7,-3,-7,-3,-6,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47,-24,-42,-21,-49,-21,-47,-20,-39,-17,-40,-16,-41,-14,-42,-15,-39,-12,-41,-13,-40,-11,-39,-11,-41,-12,-38,-9,-39,-10,-41,-7,-42,-7,-39,-6,-40,-6,-39,-5,-42,-4,-37,-4,-40,-1,-39,-2,-38,-2,-39,0,-37,0,-40,2,-39,1,-41,1,-44,3,-40,3,-39,2,-42,2,-38,3,-41,2,-40,1,-40,1,-40,0,-37,0,-39,0,-40,-1,-39,-3,-38,-3,-39,-3,-37,-5,-37,-5,-35,-6,-34,-7,-34,-8,-32,-9,-32,-10,-30,-12,-28,-12,-29,-14,-27,-14,-25,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-29,9,-31,9,-31,13,-35,13,-32,16,-33,17,-33,19,-34,21,-36,20,-36,24,-39,24,-41,27,-41,29,-40,31,-40,34,-40,37,-42,36,-38,38,-39,40,-39,41,-38,44,-38,44,-34,47,-36,47,-35,48,-35,55,-38,48,-33,46,-31,48,-32,42,-30,47,-31,45,-30,43,-30,44,-30,42,-29,40,-29,43,-32,39,-31,38,-32,39,-32,37,-30,39,-32,35,-32,35,-32,32,-33,31,-32,33,-34,31,-33,29,-35,28,-36,27,-36,27,-37,29,-40,30,-44,28,-47,25,-43,0,0]"""
1785234776.45533,0,room2,empty f,"CSI_DATA,52399,1a:00:00:00:00:00,-48,11,1,0,1,1,1,0,0,0,0,-97,0,11,2,566911,0,47,1,384,0,""[0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,9,-1,9,0,8,0,8,-1,8,-1,8,-1,8,-1,8,-2,8,-1,8,-2,8,-2,8,-2,8,-2,8,-2,7,-2,7,-2,7,-3,8,-2,7,-2,7,-3,7,-3,8,-3,8,-3,8,-3,0,0,7,-3,8,-3,8,-3,8,-4,8,-3,8,-3,8,-3,8,-3,7,-3,8,-2,8,-3,7,-2,7,-2,7,-2,7,-1,7,-1,7,-1,7,-1,7,0,6,0,6,0,6,0,6,1,6,1,6,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,49,3,51,-2,50,-2,42,1,41,1,43,-2,42,-1,40,-1,39,-1,40,-4,38,-3,40,-4,39,-5,39,-4,40,-8,40,-7,38,-8,37,-7,37,-10,37,-11,35,-9,35,-12,36,-11,34,-10,36,-13,35,-12,37,-14,36,-13,37,-14,41,-20,35,-14,36,-14,35,-15,35,-16,36,-12,36,-14,37,-12,36,-12,34,-12,37,-11,37,-10,36,-8,36,-8,35,-6,35,-5,34,-5,35,-4,31,-2,32,-1,32,-1,31,1,31,1,29,4,29,5,27,7,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,8,25,9,27,8,29,7,31,5,31,4,33,3,33,4,37,2,39,-1,41,0,44,-1,45,-4,47,-5,47,-8,51,-8,51,-12,50,-13,50,-14,51,-18,50,-18,54,-21,50,-25,52,-26,52,-25,52,-26,62,-26,50,-27,49,-26,49,-24,47,-27,47,-26,46,-25,46,-26,46,-24,45,-25,45,-25,47,-23,44,-22,45,-22,44,-22,45,-21,45,-20,46,-19,42,-19,45,-17,44,-16,43,-14,44,-14,43,-13,43,-12,44,-13,44,-8,52,-7,53,-7,52,-4,53,0,0]"""
1785234776.4892626,0,room2,empty f,"CSI_DATA,52400,1a:00:00:00:00:00,-48,11,1,0,1,1,1,0,0,0,0,-97,0,11,2,600872,0,47,1,384,0,""[0,0,0,0,0,0,0,0,0,0,0,0,9,-2,10,-3,9,-3,10,-3,8,-3,9,-3,9,-3,8,-3,8,-3,7,-3,8,-3,8,-4,8,-4,8,-4,8,-4,7,-4,7,-4,7,-4,7,-5,7,-4,7,-4,7,-5,6,-4,6,-5,6,-5,7,-5,0,0,6,-5,6,-5,7,-6,6,-5,7,-5,6,-5,7,-5,7,-5,6,-5,6,-4,7,-5,7,-4,6,-4,7,-4,6,-3,7,-3,6,-3,7,-3,7,-2,6,-2,6,-2,6,-2,6,-1,6,-1,6,-1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,13,51,13,55,11,51,12,43,0,44,-2,43,-2,43,-3,41,-2,41,-3,40,-3,40,-3,41,-3,39,-5,38,-5,39,-8,40,-7,38,-9,38,-9,36,-9,37,-11,35,-10,35,-12,34,-11,33,-10,35,-13,32,-12,35,-16,34,-15,35,-16,41,-10,33,-15,33,-15,35,-16,32,-16,34,-14,34,-15,34,-14,35,-13,33,-12,34,-12,35,-13,33,-10,33,-11,34,-10,34,-8,33,-7,32,-5,32,-4,32,-4,30,-2,31,-1,29,1,29,2,29,2,27,4,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,10,24,11,26,11,29,9,29,7,30,6,32,5,34,4,37,5,37,3,40,4,43,2,44,1,45,-2,46,-5,48,-6,52,-8,47,-8,49,-12,51,-15,51,-17,52,-17,50,-18,51,-19,52,-19,53,-35,54,-21,50,-22,49,-21,51,-19,46,-22,48,-22,47,-21,46,-22,46,-20,45,-20,45,-19,48,-18,45,-16,47,-16,48,-18,45,-17,47,-14,47,-14,44,-13,48,-12,44,-12,46,-11,45,-10,45,-9,47,-8,47,-9,46,-19,51,-16,55,-17,54,-15,54,0,0]"""
1785234776.5228953,0,room2,empty f,"CSI_DATA,52401,1a:00:00:00:00:00,-47,11,1,0,1,1,1,0,0,0,0,-97,0,11,2,634890,0,47,1,384,0,""[0,0,0,0,0,0,0,0,0,0,0,0,6,7,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,5,7,5,7,5,7,5,7,5,7,4,6,4,7,4,7,4,7,4,7,3,7,3,7,3,8,3,7,3,8,3,8,3,8,3,0,0,8,3,9,2,8,3,8,3,8,3,8,3,8,3,8,4,8,3,8,4,8,4,7,4,7,4,7,4,7,4,7,4,7,5,6,4,6,5,5,5,5,5,5,5,4,5,4,5,4,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,26,41,27,45,23,44,23,31,27,30,26,33,25,31,25,31,24,30,23,32,21,31,22,33,20,32,21,33,20,34,18,34,19,33,16,32,15,34,14,35,12,34,13,34,10,35,10,34,11,36,9,35,10,37,8,37,9,38,9,46,0,39,9,39,6,39,6,39,7,39,9,38,9,39,9,39,11,37,9,38,13,38,14,35,13,35,13,35,14,34,15,33,15,33,18,30,17,29,17,27,17,26,19,25,19,23,21,21,22,19,22,17,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,23,-14,23,-17,24,-19,25,-21,25,-22,24,-23,25,-26,24,-28,27,-30,25,-34,26,-35,28,-37,27,-39,26,-40,24,-44,26,-44,26,-46,23,-45,22,-49,21,-49,19,-52,21,-53,15,-53,15,-55,14,-55,15,-60,29,-54,13,-52,14,-52,13,-51,14,-52,12,-50,11,-49,13,-50,11,-47,13,-49,12,-50,14,-47,13,-46,15,-46,14,-45,17,-44,17,-46,18,-43,17,-40,16,-41,18,-41,18,-39,20,-40,21,-38,21,-38,23,-38,23,-33,37,-34,41,-34,41,-32,41,0,0]"""
1785234776.5570471,0,room2,empty f,"CSI_DATA,52402,1a:00:00:00:00:00,-45,11,1,0,1,1,1,0,0,0,0,-97,0,11,2,668859,0,47,1,384,0,""[0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,9,-1,9,-1,9,-1,9,-1,8,-1,9,-1,8,-1,8,-2,8,-2,8,-3,8,-3,8,-3,8,-3,8,-3,8,-3,8,-3,7,-4,7,-4,8,-3,8,-4,7,-4,7,-5,8,-5,8,-5,0,0,7,-5,8,-5,8,-5,8,-5,8,-5,8,-4,8,-4,8,-4,8,-4,8,-4,8,-4,8,-4,8,-4,8,-3,8,-3,8,-3,8,-2,7,-2,7,-2,7,-1,7,-1,7,-1,7,-1,7,0,6,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,18,48,16,49,15,47,15,42,6,41,6,42,3,43,4,41,3,41,2,40,1,40,1,40,1,40,-2,39,-3,40,-6,41,-5,40,-6,39,-6,38,-7,39,-9,37,-8,36,-11,37,-10,37,-10,38,-12,37,-11,37,-14,37,-14,38,-15,46,-14,38,-15,39,-14,39,-15,37,-15,37,-13,38,-14,39,-13,38,-12,38,-12,39,-12,39,-12,37,-10,38,-10,38,-8,37,-5,37,-5,37,-5,34,-4,35,-2,34,-1,35,1,32,2,32,3,30,4,30,6,28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,-1,28,-1,31,-3,33,-5,34,-7,32,-7,33,-10,36,-11,38,-11,39,-14,40,-15,44,-16,45,-19,46,-21,45,-25,45,-27,46,-27,43,-28,43,-32,44,-35,43,-36,44,-36,43,-37,43,-39,44,-38,44,-49,44,-39,42,-39,39,-41,40,-35,38,-37,37,-37,37,-36,38,-36,37,-34,37,-33,37,-34,39,-31,38,-30,40,-31,40,-31,39,-30,39,-28,41,-27,38,-25,37,-26,38,-23,39,-23,40,-22,40,-20,40,-21,42,-21,42,-25,43,-22,47,-24,48,-21,49,0,0]"""
1785234776.592374,0,room2,empty f,"CSI_DATA,52403,1a:00:00:00:00:00,-46,11,1,0,1,1,1,0,0,0,0,-97,0,11,2,702880,0,47,1,384,0,""[0,0,0,0,0,0,0,0,0,0,0,0,9,3,8,3,9,3,8,3,8,3,8,3,8,2,7,3,7,2,7,2,7,2,7,2,7,1,7,1,7,2,7,1,7,1,7,1,6,0,6,1,6,1,6,0,6,0,6,0,6,0,6,0,0,0,6,0,6,0,6,0,6,-1,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,1,5,1,5,1,5,1,5,2,5,2,5,2,5,2,4,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,20,47,19,53,18,48,19,40,17,40,16,40,14,40,15,37,14,36,14,37,14,35,13,35,13,35,11,34,12,35,9,35,9,33,8,32,8,32,7,33,6,31,7,31,4,31,5,30,6,30,4,29,4,31,2,30,3,30,3,34,1,29,2,29,1,30,1,29,0,29,1,29,1,29,1,29,2,27,1,28,2,29,1,28,3,28,3,28,4,26,5,27,5,27,6,26,7,25,8,24,8,24,10,23,11,21,11,22,12,20,13,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,17,22,21,23,22,24,27,21,27,20,31,20,33,17,35,17,38,16,39,17,44,17,46,15,49,13,50,9,52,6,55,6,58,1,56,1,57,-4,59,-8,58,-9,61,-12,59,-13,62,-15,61,-16,61,-14,69,-19,59,-19,57,-21,57,-19,54,-23,56,-23,54,-22,54,-24,53,-23,51,-23,51,-22,55,-21,51,-20,53,-23,51,-24,51,-24,52,-23,52,-23,50,-24,50,-23,49,-24,48,-22,49,-22,49,-21,49,-21,49,-22,48,-21,56,-21,58,-22,58,-22,55,0,0]"""
